# Combined ISS/SP CaK 1-Angstrom emission index time series
#
# This file contains a time series of 1.0 Angstrom emission index values
# measured from CaII K line (393.4 nm) spectra made with either the 
# Integrated Sunlight Spectrometer (ISS) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope or the coelostat and
# horizontal Littrow spectrograph of the National Solar Observatory (NSO) 
# Evans facility at Sacramento Peak (SP).  The SP values have been scaled (as
# described in Bertello, Pevtsov, Tlatov & Singh 2016, Sol Phys, 291, 2967) 
# to be consistent with those from the ISS.  If ISS observations (which began 
# in 2006) are available for a given day, then the closest one to noon is 
# used.  If not, then the SP observation (1976-2015) closest to noon, if any
# are available for that day, is used instead.
#
# This file was last modified on February 28, 2017.
#
# The data columns below are described as follows:
# Column 1: UT observation date [YYYYMMDD]
# Column 2: UT observation approximate Julian day number [sec]
# Column 3: 1.0 Angstrom emission index [Angstroms]
# Column 4: Data source (1=ISS, 0=SP)
#
19850221  2446118.250  0.08442827  0
19850224  2446121.250  0.08403525  0
19850225  2446122.250  0.08422359  0
19850302  2446127.250  0.08544558  0
19850304  2446129.250  0.08346231  0
19850306  2446131.250  0.08388282  0
19850307  2446132.250  0.08326335  0
19850308  2446133.250  0.08427680  0
19850318  2446143.250  0.08503351  0
19850321  2446146.250  0.08302003  0
19850322  2446147.250  0.08504510  0
19850324  2446149.250  0.08490531  0
19850328  2446153.250  0.08537631  0
19850331  2446156.250  0.08392207  0
19850409  2446165.250  0.08494333  0
19850410  2446166.250  0.08333807  0
19850411  2446167.250  0.08304207  0
19850412  2446168.250  0.08288218  0
19850415  2446171.250  0.08419304  0
19850416  2446172.250  0.08384804  0
19850418  2446174.250  0.08431298  0
19850419  2446175.250  0.08378078  0
19850420  2446176.250  0.08499645  0
19850423  2446179.250  0.08519938  0
19850424  2446180.250  0.08462056  0
19850430  2446186.250  0.08455110  0
19850505  2446191.250  0.08435319  0
19850508  2446194.250  0.08430094  0
19850509  2446195.250  0.08517760  0
19850511  2446197.250  0.08459105  0
19850512  2446198.250  0.08476816  0
19850518  2446204.250  0.08461037  0
19850519  2446205.250  0.08497301  0
19850520  2446206.250  0.08440500  0
19850521  2446207.250  0.08476939  0
19850522  2446208.250  0.08517514  0
19850523  2446209.250  0.08462162  0
19850524  2446210.250  0.08477194  0
19850525  2446211.250  0.08433080  0
19850526  2446212.250  0.08387772  0
19850527  2446213.250  0.08341692  0
19850528  2446214.250  0.08368727  0
19850529  2446215.250  0.08319204  0
19850601  2446218.250  0.08292678  0
19850602  2446219.250  0.08350498  0
19850603  2446220.250  0.08345468  0
19850604  2446221.250  0.08312461  0
19850606  2446223.250  0.08416827  0
19850611  2446228.250  0.08485263  0
19850613  2446230.250  0.08586337  0
19850614  2446231.250  0.08548299  0
19850616  2446233.250  0.08511763  0
19850620  2446237.250  0.08429471  0
19850621  2446238.250  0.08275758  0
19850622  2446239.250  0.08271746  0
19850623  2446240.250  0.08286295  0
19850626  2446243.250  0.08388378  0
19850627  2446244.250  0.08347934  0
19850628  2446245.250  0.08377674  0
19850629  2446246.250  0.08311398  0
19850630  2446247.250  0.08337591  0
19850708  2446255.250  0.08447884  0
19850714  2446261.250  0.08369798  0
19850724  2446271.250  0.08479749  0
19850801  2446279.250  0.08421762  0
19850802  2446280.250  0.08442660  0
19850803  2446281.250  0.08383918  0
19850820  2446298.250  0.08271886  0
19850821  2446299.250  0.08235938  0
19850822  2446300.250  0.08359946  0
19850825  2446303.250  0.08426152  0
19850826  2446304.250  0.08473040  0
19850830  2446308.250  0.08539896  0
19850831  2446309.250  0.08434371  0
19850901  2446310.250  0.08588049  0
19850905  2446314.250  0.08365382  0
19850906  2446315.250  0.08417389  0
19850907  2446316.250  0.08456006  0
19850909  2446318.250  0.08426987  0
19850912  2446321.250  0.08552900  0
19850921  2446330.250  0.08368675  0
19850922  2446331.250  0.08451273  0
19850923  2446332.250  0.08385990  0
19850924  2446333.250  0.08482734  0
